time_UTC,longitude,latitude,location_id,location_name,number_concentration_of_enterococcus_in_sea_water_CFU/100-milliliters,number_concentration_of_clostridium_perfringens_in_sea_water_CFU/100-milliliters,sea_water_quality_alert,sea_water_temperature,sea_water_salinity_PSU,sea_water_turbidity_NTU,sea_water_ph_reported_on_total_scale,mass_concentration_of_oxygen_in_sea_water_mg/l,fractional_saturation_of_oxygen_in_sea_water
2013-07-02T19:12:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T19:14:00Z,-159.53128,22.217222,868,Lumahai Beach,10,9,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T19:31:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T19:34:00Z,-159.33472,22.04139,825,Lydgate Park,10,7,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T19:42:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T19:53:00Z,-159.49715,22.212694,804,Hanalei Bay Landing,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T19:54:00Z,-159.31598,22.076471,812,Kapaa Pavilion,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T19:59:00Z,-159.49594,22.2135,839,End of Weke Road,150,50,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-02T20:16:00Z,-159.3002,22.146221,800,Anahola Bay Pavilion,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T16:01:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T16:25:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T16:57:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T17:35:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T17:40:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T17:52:00Z,-159.51678,22.207132,910,Waikoko Estuary,364,50,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T17:53:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T18:04:00Z,-159.51407,22.203833,911,Waipa Estuary,124,22,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T18:18:00Z,-159.50708,22.200434,912,Waioli Estuary,238,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T18:40:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,23,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T18:50:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T19:02:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T19:18:00Z,-159.46669,22.17975,913,Hanalei Gauging,10,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T19:20:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T19:26:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T19:52:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T20:24:00Z,-159.4984,22.215616,914,Waileia Stream -Hanalei,20,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T20:40:00Z,-154.82,19.488077,1142,Vacationland,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T20:46:00Z,-159.49594,22.2135,839,End of Weke Road,42,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T20:48:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T21:45:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T22:05:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T22:20:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,53,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-08T22:30:00Z,-155.04224,19.736406,1130,Puhi Bay #3,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-09T19:40:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-09T20:10:00Z,-155.97212,19.594566,1215,Magic Sands,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-09T20:40:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-09T20:50:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,20,10,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-09T21:50:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-09T22:30:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T15:38:00Z,-156.485,20.794746,711,Kealia Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T15:50:00Z,-156.46169,20.780832,701,Kihei Landing,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T16:17:00Z,-156.45917,20.763632,712,Kalepolepo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T16:28:00Z,-156.45946,20.755014,713,Waipulani,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T16:42:00Z,-156.45363,20.731112,679,Kalama Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T16:53:00Z,-156.44974,20.727503,703,Cove Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T17:03:00Z,-156.44695,20.716679,682,Kamaole Beach #2,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T17:31:00Z,-156.44446,20.695845,685,Keawekapu Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T17:43:00Z,-156.44418,20.694183,714,Mokapu,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T17:52:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T18:43:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,11,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T18:50:00Z,-159.45105,21.873,802,Brennecke Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T19:00:00Z,-159.58345,22.220638,835,Kee Beach,10,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T19:20:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T19:26:00Z,-159.35297,21.953306,817,Nawiliwili Harbor,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T19:37:00Z,-159.53128,22.217222,868,Lumahai Beach,75,22,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T19:40:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T19:42:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T19:55:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:00:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:06:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:07:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:18:00Z,-159.49715,22.212694,804,Hanalei Bay Landing,150,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:20:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:23:00Z,-159.31598,22.076471,812,Kapaa Pavilion,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:26:00Z,-159.49594,22.2135,839,End of Weke Road,75,17,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T20:46:00Z,-159.3002,22.146221,800,Anahola Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T21:50:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T22:15:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-10T23:30:00Z,-155.82446,20.027512,1246,Pelekane,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T10:00:00Z,-157.8395,21.281519,155,"Kahanamoku Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T10:00:00Z,-157.8279,21.276657,238,"Moana Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T15:36:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T15:53:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T16:14:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T16:41:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T17:15:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T17:32:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T17:35:00Z,-157.82303,21.271482,161,"Kuhio Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T17:50:00Z,-157.82265,21.267614,162,"Public Bath Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T18:05:00Z,-157.82204,21.263554,228,Sans Souci,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T18:28:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T18:40:00Z,-157.84622,21.283056,222,Ala Moana Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T18:44:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T19:03:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T19:05:00Z,-157.84616,21.287458,154,"Ala Moana Park, D.H.",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T19:15:00Z,-157.84982,21.289448,153,"Ala Moana Park, Center",10,11,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T19:15:00Z,-155.96158,19.5619,1213,Keauhou Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T19:50:00Z,-155.99481,19.639668,1204,Kailua Pier Sta. A,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T20:45:00Z,-156.04486,19.695583,1253,Pine Trees,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T21:30:00Z,-156.04434,19.784544,1241,Kona Coast Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-11T22:05:00Z,-156.00667,19.810223,1252,Kua Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T15:45:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T16:03:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T16:24:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T16:55:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T17:30:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T17:33:00Z,-156.68916,20.910017,693,Hanakaoo,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T17:53:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T18:10:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T18:44:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T18:56:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T18:57:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T19:12:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T19:22:00Z,-159.33472,22.04139,825,Lydgate Park,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T20:19:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T20:45:00Z,-154.82,19.488077,1142,Vacationland,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T21:50:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,20,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T22:00:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T22:20:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-15T22:30:00Z,-155.04224,19.736406,1130,Puhi Bay #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T18:10:00Z,-157.69655,21.271523,201,Hanauma Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T18:30:00Z,-157.67279,21.285646,200,Sandy Beach Pt. No. 1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T18:45:00Z,-157.66052,21.312021,216,Makapuu,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T19:00:00Z,-157.69342,21.33246,197,Waimanalo Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T19:20:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T19:45:00Z,-157.72786,21.398495,193,Kailua Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T19:55:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T20:10:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,75,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T21:00:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T21:20:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,75,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-16T21:55:00Z,-155.82623,19.991207,1200,Hapuna Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T10:00:00Z,-157.8279,21.276657,238,"Moana Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T10:00:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T15:53:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T16:14:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T16:41:00Z,-156.50307,20.7964,687,Maalaea Condos,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T17:23:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T17:40:00Z,-157.8395,21.281519,155,"Kahanamoku Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T17:48:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:00:00Z,-157.82303,21.271482,161,"Kuhio Beach, Waikiki",42,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:15:00Z,-157.82265,21.267614,162,"Public Bath Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:25:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:26:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:30:00Z,-157.82204,21.263554,228,Sans Souci,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:35:00Z,-159.45105,21.873,802,Brennecke Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:44:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T18:54:00Z,-159.58345,22.220638,835,Kee Beach,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:08:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:09:00Z,-159.56683,22.220583,803,Haena Beach,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:10:00Z,-157.84622,21.283056,222,Ala Moana Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:13:00Z,-159.35297,21.953306,817,Nawiliwili Harbor,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:23:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:25:00Z,-157.84616,21.287458,154,"Ala Moana Park, D.H.",10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:25:00Z,-159.53128,22.217222,868,Lumahai Beach,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:35:00Z,-157.84982,21.289448,153,"Ala Moana Park, Center",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:50:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T19:58:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,42,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T20:10:00Z,-159.49715,22.212694,804,Hanalei Bay Landing,137,29,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T20:10:00Z,-155.90694,19.183556,1220,Milolii,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T20:12:00Z,-159.31598,22.076471,812,Kapaa Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T20:21:00Z,-159.49594,22.2135,839,End of Weke Road,99,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T20:35:00Z,-159.3002,22.146221,800,Anahola Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T21:15:00Z,-155.90118,19.382618,1209,Kauhako Bay - Hookena,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T21:50:00Z,-155.9114,19.421453,1244,Honaunau Bay - 2 Step,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-17T23:00:00Z,-155.97662,19.606424,1235,Banyan's Surfing Area,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-19T19:40:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-19T20:20:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-19T20:35:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-19T21:10:00Z,-156.0525,19.719212,1237,OTEC,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-19T21:50:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-19T22:20:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T16:00:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T16:25:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T16:57:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T17:37:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T17:41:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T17:58:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T18:34:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T18:57:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T19:10:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T19:21:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T19:26:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T19:54:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T20:40:00Z,-154.82,19.488077,1142,Vacationland,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T20:51:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T21:35:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,53,10,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T21:55:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,31,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T22:10:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,31,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-22T22:20:00Z,-155.04224,19.736406,1130,Puhi Bay #3,178,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T15:52:00Z,-156.44391,20.691132,686,Ulua Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T16:11:00Z,-156.4436,20.676407,705,Polo Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T16:26:00Z,-156.44278,20.669458,715,Palauea,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T16:38:00Z,-156.44167,20.663343,716,Poolenalena,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T16:51:00Z,-156.44084,20.653893,717,Makena Landing,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T17:01:00Z,-156.44223,20.648058,718,Maluaka,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T17:13:00Z,-156.44728,20.639778,719,Oneuli,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T17:52:00Z,-159.51678,22.207132,910,Waikoko Estuary,2005,50,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T17:55:00Z,-156.44585,20.630568,661,Makena Beach Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T18:12:00Z,-159.51407,22.203833,911,Waipa Estuary,659,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T18:35:00Z,-159.50708,22.200434,912,Waioli Estuary,1184,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T19:20:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T19:43:00Z,-159.46669,22.17975,913,Hanalei Gauging,53,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T19:50:00Z,-155.97212,19.594566,1215,Magic Sands,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T20:15:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2013-07-23T20:30:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
